<<<<<<< Updated upstream
"dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","estado_pil","tipo_v","color_v","modelo_v","causa_ac"
"4162",22,"Abril","Jueves",19,"Guatemala","Rural",99,"Hombre",32,"No Ebrio","Automovil","Beige",9999,"Colision"
"4163",22,"Abril","Jueves",19,"Chiquimula","Rural",99,"Hombre",54,"No Ebrio","Motocicleta","Ignorado",2007,"Colision"
"4164",22,"Abril","Jueves",19,"Chiquimula","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Ignorado",9999,"Colision"
"4165",22,"Abril","Jueves",19,"Totonicapan","Rural",99,"Hombre",30,"Ignorado","Pick-up","Gris",9999,"Colision"
"4166",27,"Marzo","Sabado",19,"Santa Rosa","Rural",99,"Ignorado",999,"Ignorado","Microbus","Verde",1998,"Colision"
"4167",27,"Marzo","Sabado",19,"Santa Rosa","Rural",99,"Mujer",35,"No Ebrio","Motocicleta","Ignorado",2006,"Colision"
"4168",28,"Marzo","Domingo",19,"Jutiapa","Rural",99,"Hombre",43,"Ebrio","Automovil","Verde",1992,"Colision"
"4169",28,"Marzo","Domingo",19,"Jutiapa","Rural",99,"Hombre",28,"Ebrio","Pick-up","Negro",9999,"Colision"
"4170",28,"Marzo","Domingo",19,"Jutiapa","Rural",99,"Hombre",29,"Ebrio","Bus urbano","Verde",9999,"Colision"
"4171",29,"Julio","Jueves",19,"Guatemala","Urbano",12,"Hombre",37,"No Ebrio","Motocicleta","Rojo",2005,"Colision"
"4172",29,"Julio","Jueves",19,"Guatemala","Urbano",12,"Ignorado",999,"Ignorado","Automovil","Ignorado",9999,"Colision"
"4173",29,"Julio","Jueves",19,"Huehuetenango","Rural",99,"Hombre",29,"No Ebrio","Pick-up","Azul",1981,"Colision"
"4174",29,"Julio","Jueves",19,"Huehuetenango","Rural",99,"Hombre",29,"Ebrio","Pick-up","Verde",2009,"Colision"
"4175",29,"Marzo","Lunes",19,"Guatemala","Urbano",13,"Mujer",55,"No Ebrio","Automovil","Verde",1995,"Colision"
"4176",29,"Marzo","Lunes",19,"Guatemala","Urbano",13,"Hombre",18,"No Ebrio","Motocicleta","Gris",9999,"Colision"
"4177",30,"Marzo","Martes",19,"Santa Rosa","Rural",99,"Ignorado",999,"Ignorado","Camion","Ignorado",9999,"Colision"
"4178",30,"Julio","Viernes",19,"Santa Rosa","Rural",99,"Ignorado",999,"Ignorado","Camioneta","Blanco",9999,"Colision"
"4179",30,"Abril","Viernes",19,"San Marcos","Urbano",2,"Hombre",19,"Ebrio","Pick-up","Anaranjado",1985,"Colision"
"4180",30,"Abril","Viernes",19,"San Marcos","Urbano",2,"Hombre",999,"No Ebrio","Camioneta","Corinto",2009,"Colision"
"4181",30,"Abril","Viernes",19,"Huehuetenango","Rural",99,"Hombre",33,"No Ebrio","Camioneta","Ignorado",2003,"Colision"
"4182",1,"Julio","Jueves",19,"Alta Verapaz","Rural",99,"Hombre",22,"Ebrio","Pick-up","Corinto",1994,"Choque"
"4183",2,"Junio","Miercoles",19,"Jutiapa","Rural",99,"Hombre",28,"Ebrio","Pick-up","Azul",2008,"Choque"
"4184",5,"Febrero","Viernes",19,"Guatemala","Rural",99,"Hombre",25,"No Ebrio","Camioneta","Cafe",1985,"Vuelco"
"4185",4,"Septiembre","Sabado",19,"Guatemala","Urbano",18,"Hombre",19,"No Ebrio","Automovil","Ignorado",9999,"Caida"
"4186",2,"Abril","Viernes",19,"Guatemala","Urbano",99,"Mujer",40,"Ignorado","Automovil","Ignorado",9999,"Choque"
"4187",4,"Enero","Lunes",19,"Alta Verapaz","Rural",99,"Ignorado",999,"Ignorado","Microbus","Rojo",2005,"Vuelco"
"4188",4,"Septiembre","Sabado",19,"Peten","Rural",99,"Hombre",44,"Ebrio","Pick-up","Gris",9999,"Choque"
"4189",2,"Abril","Viernes",19,"Peten","Rural",99,"Hombre",30,"No Ebrio","Camioneta","Blanco",9999,"Choque"
"4190",6,"Marzo","Sabado",19,"Alta Verapaz","Rural",99,"Hombre",39,"Ignorado","Pick-up","Ignorado",9999,"Choque"
"4191",3,"Abril","Sabado",19,"Guatemala","Urbano",5,"Hombre",36,"No Ebrio","Automovil","Blanco",2007,"Vuelco"
"4192",10,"Enero","Domingo",19,"Sacatepequez","Rural",99,"Hombre",27,"Ignorado","Motocicleta","Gris",9999,"Choque"
"4193",8,"Marzo","Lunes",19,"Quetzaltenango","Urbano",1,"Hombre",35,"Ignorado","Motocicleta","Rojo",1980,"Choque"
"4194",8,"Diciembre","Miercoles",19,"Zacapa","Rural",99,"Hombre",61,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
"4195",9,"Julio","Viernes",19,"Sacatepequez","Rural",99,"Hombre",43,"No Ebrio","Pick-up","Azul",1986,"Choque"
"4196",13,"Enero","Miercoles",19,"Quiche","Rural",99,"Hombre",33,"No Ebrio","Pick-up","Ignorado",9999,"Caida"
"4197",14,"Febrero","Domingo",19,"Escuintla","Rural",99,"Hombre",26,"Ignorado","Motocicleta","Ignorado",9999,"Caida"
"4198",13,"Octubre","Miercoles",19,"Quetzaltenango","Rural",99,"Hombre",16,"No Ebrio","Automovil","Negro",9999,"Vuelco"
"4199",14,"Noviembre","Domingo",19,"Zacapa","Rural",99,"Hombre",49,"Ebrio","Motocicleta","Gris",9999,"Choque"
"4200",14,"Noviembre","Domingo",19,"Peten","Rural",99,"Mujer",57,"No Ebrio","Automovil","Rojo",9999,"Choque"
"4201",13,"Mayo","Jueves",19,"Zacapa","Rural",99,"Hombre",24,"No Ebrio","Automovil","Cafe",1999,"Colision"
"4202",13,"Agosto","Viernes",19,"Quetzaltenango","Urbano",3,"Hombre",32,"No Ebrio","Camion","Blanco",1991,"Colision"
"4203",14,"Diciembre","Martes",19,"Jalapa","Rural",99,"Hombre",48,"Ignorado","Pick-up","Gris",1999,"Choque"
"4204",20,"Febrero","Sabado",19,"Izabal","Rural",99,"Hombre",26,"Ignorado","Motocicleta","Negro",9999,"Choque"
"4205",15,"Septiembre","Miercoles",19,"Chimaltenango","Rural",99,"Hombre",19,"No Ebrio","Motocicleta","Ignorado",2007,"Choque"
"4206",10,"Abril","Sabado",19,"Sacatepequez","Rural",99,"Hombre",24,"Ebrio","Automovil","Anaranjado",2004,"Choque"
"4207",26,"Junio","Sabado",19,"Santa Rosa","Urbano",99,"Hombre",39,"Ebrio","Camioneta","Ignorado",1986,"Choque"
"4208",25,"Octubre","Lunes",19,"Quiche","Rural",99,"Ignorado",999,"Ignorado","Bus extraurbano","Ignorado",9999,"Vuelco"
"4209",15,"Abril","Jueves",19,"San Marcos","Rural",99,"Hombre",40,"No Ebrio","Pick-up","Azul",9999,"Caida"
"4210",20,"Septiembre","Lunes",19,"Guatemala","Rural",99,"Ignorado",999,"Ebrio","Automovil","Blanco",9999,"Choque"
"4211",19,"Diciembre","Domingo",19,"Escuintla","Urbano",99,"Hombre",26,"Ebrio","Automovil","Azul",1997,"Choque"
"4212",27,"Febrero","Sabado",19,"Peten","Rural",99,"Hombre",25,"Ebrio","Motocicleta","Rojo",9999,"Caida"
"4213",23,"Noviembre","Martes",19,"Alta Verapaz","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Azul",9999,"Choque"
"4214",21,"Septiembre","Martes",19,"Guatemala","Rural",99,"Hombre",29,"Ignorado","Motocicleta","Rojo",9999,"Choque"
"4215",22,"Marzo","Lunes",19,"Baja Verapaz","Rural",99,"Hombre",25,"Ignorado","Pick-up","Rojo",9999,"Vuelco"
"4216",27,"Mayo","Jueves",19,"Guatemala","Urbano",99,"Ignorado",999,"Ignorado","Pick-up","Negro",9999,"Derrumbe, Deslave, Erupción volcanica"
"4217",17,"Abril","Sabado",19,"Totonicapan","Rural",99,"Hombre",38,"Ebrio","Pick-up","Rojo",9999,"Choque"
"4218",24,"Julio","Sabado",19,"Guatemala","Urbano",7,"Hombre",19,"No Ebrio","Automovil","Gris",9999,"Choque"
"4219",24,"Septiembre","Viernes",19,"El Progreso","Rural",99,"Hombre",24,"No Ebrio","Camion","Blanco",2008,"Vuelco"
"4220",28,"Mayo","Viernes",19,"Chimaltenango","Rural",99,"Hombre",39,"No Ebrio","Pick-up","Negro",1994,"Caida"
"4221",28,"Noviembre","Domingo",19,"Santa Rosa","Rural",99,"Hombre",35,"No Ebrio","Motocicleta","Rojo",9999,"Choque"
"4222",19,"Abril","Lunes",19,"Retalhuleu","Rural",99,"Hombre",48,"No Ebrio","Pick-up","Blanco",9999,"Vuelco"
"4223",26,"Diciembre","Domingo",19,"Peten","Rural",99,"Hombre",13,"No Ebrio","Motocicleta","Ignorado",9999,"Caida"
"4224",28,"Diciembre","Martes",19,"Guatemala","Rural",99,"Hombre",29,"Ignorado","Pick-up","Negro",9999,"Choque"
"4225",26,"Julio","Lunes",19,"Alta Verapaz","Rural",99,"Hombre",35,"Ignorado","Bus urbano","Blanco",1988,"Vuelco"
"4226",28,"Agosto","Sabado",19,"Izabal","Rural",99,"Hombre",47,"No Ebrio","Pick-up","Rojo",1972,"Vuelco"
"4227",30,"Julio","Viernes",19,"Sacatepequez","Urbano",99,"Ignorado",999,"Ignorado","Jeep","Gris",9999,"Choque"
"4228",30,"Abril","Viernes",19,"San Marcos","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Corinto",9999,"Caida"
"4229",1,"Diciembre","Miercoles",20,"Escuintla","Rural",99,"Hombre",35,"Ebrio","Camioneta","Azul",1991,"Colision"
"4230",1,"Diciembre","Miercoles",20,"Escuintla","Rural",99,"Ignorado",999,"Ignorado","Mototaxi","Rojo",2004,"Colision"
"4231",1,"Mayo","Sabado",20,"Guatemala","Urbano",1,"Hombre",23,"No Ebrio","Automovil","Azul",2004,"Colision"
"4232",1,"Mayo","Sabado",20,"Guatemala","Urbano",1,"Hombre",28,"No Ebrio","Motocicleta","Ignorado",9999,"Colision"
"4233",1,"Julio","Jueves",20,"Baja Verapaz","Urbano",1,"Hombre",36,"Ebrio","Camioneta","Azul",2004,"Colision"
"4234",1,"Julio","Jueves",20,"Baja Verapaz","Urbano",1,"Hombre",52,"No Ebrio","Automovil","Gris",2007,"Colision"
"4235",2,"Octubre","Sabado",20,"Suchitepequez","Rural",99,"Hombre",24,"Ignorado","Motocicleta","Negro",2008,"Colision"
"4236",2,"Octubre","Sabado",20,"Suchitepequez","Rural",99,"Ignorado",999,"Ignorado","Camion","Ignorado",9999,"Colision"
"4237",2,"Marzo","Martes",20,"Quetzaltenango","Rural",99,"Hombre",24,"Ignorado","Microbus","Celeste",1991,"Colision"
"4238",2,"Marzo","Martes",20,"Quetzaltenango","Rural",99,"Mujer",32,"Ignorado","Automovil","Blanco",9999,"Colision"
"4239",1,"Julio","Jueves",20,"Izabal","Rural",99,"Hombre",26,"Ebrio","Camion","Azul",2007,"Colision"
"4240",1,"Julio","Jueves",20,"Izabal","Rural",99,"Hombre",27,"No Ebrio","Motocicleta","Negro",2007,"Colision"
"4241",2,"Marzo","Martes",20,"Alta Verapaz","Rural",99,"Hombre",29,"Ignorado","Pick-up","Ignorado",1984,"Colision"
"4242",2,"Marzo","Martes",20,"Alta Verapaz","Rural",99,"Hombre",43,"Ignorado","Microbus","Verde",9999,"Colision"
"4243",2,"Octubre","Sabado",20,"Peten","Rural",99,"Hombre",17,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
"4244",2,"Octubre","Sabado",20,"Peten","Rural",99,"Hombre",23,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
"4245",3,"Septiembre","Viernes",20,"Jalapa","Rural",99,"Hombre",55,"Ebrio","Pick-up","Amarillo",1984,"Colision"
"4246",3,"Septiembre","Viernes",20,"Jalapa","Rural",99,"Hombre",25,"Ebrio","Automovil","Blanco",1993,"Colision"
"4247",5,"Febrero","Viernes",20,"Guatemala","Urbano",6,"Hombre",30,"No Ebrio","Automovil","Azul",2000,"Colision"
"4248",5,"Febrero","Viernes",20,"Guatemala","Urbano",6,"Hombre",22,"Ebrio","Automovil","Anaranjado",2000,"Colision"
"4249",2,"Junio","Miercoles",20,"Izabal","Rural",99,"Hombre",39,"No Ebrio","Camion","Blanco",1987,"Colision"
"4250",2,"Enero","Sabado",20,"Escuintla","Rural",99,"Hombre",27,"Ignorado","Automovil","Rojo",1993,"Colision"
"4251",2,"Enero","Sabado",20,"Escuintla","Rural",99,"Hombre",30,"Ignorado","Pick-up","Corinto",2008,"Colision"
"4252",3,"Junio","Jueves",20,"Guatemala","Urbano",2,"Hombre",999,"No Ebrio","Automovil","Azul",2009,"Colision"
"4253",3,"Junio","Jueves",20,"Guatemala","Urbano",2,"Hombre",28,"Ebrio","Automovil","Beige",9999,"Colision"
"4254",2,"Agosto","Lunes",20,"Alta Verapaz","Rural",99,"Ignorado",999,"Ignorado","Camioneta","Gris",1993,"Colision"
"4255",2,"Agosto","Lunes",20,"Alta Verapaz","Rural",99,"Hombre",45,"No Ebrio","Pick-up","Verde",1994,"Colision"
"4256",3,"Marzo","Miercoles",20,"Escuintla","Rural",99,"Hombre",999,"Ignorado","Automovil","Gris",1989,"Colision"
"4257",3,"Marzo","Miercoles",20,"Escuintla","Rural",99,"Hombre",999,"Ignorado","Microbus","Verde",2003,"Colision"
"4258",3,"Marzo","Miercoles",20,"Escuintla","Rural",99,"Hombre",23,"Ebrio","Automovil","Ignorado",9999,"Colision"
"4259",1,"Abril","Jueves",20,"Quiche","Rural",99,"Hombre",999,"No Ebrio","Camioneta","Beige",9999,"Colision"
"4260",1,"Abril","Jueves",20,"Quiche","Rural",99,"Hombre",46,"Ebrio","Pick-up","Rojo",9999,"Colision"
"4261",2,"Noviembre","Martes",20,"Escuintla","Urbano",1,"Hombre",45,"Ebrio","Pick-up","Cafe",9999,"Colision"
"4262",2,"Noviembre","Martes",20,"Escuintla","Urbano",1,"Hombre",25,"Ebrio","Motocicleta","Verde",9999,"Colision"
"4263",4,"Octubre","Lunes",20,"Guatemala","Urbano",18,"Ignorado",999,"Ebrio","Pick-up","Azul",9999,"Colision"
"4264",4,"Octubre","Lunes",20,"Guatemala","Urbano",18,"Hombre",48,"Ebrio","Automovil","Cafe",9999,"Colision"
"4265",3,"Marzo","Miercoles",20,"Huehuetenango","Urbano",99,"Hombre",33,"Ignorado","Automovil","Celeste",1994,"Colision"
"4266",3,"Marzo","Miercoles",20,"Huehuetenango","Urbano",99,"Hombre",999,"Ignorado","Automovil","Negro",1994,"Colision"
"4267",3,"Junio","Jueves",20,"Retalhuleu","Rural",99,"Hombre",25,"No Ebrio","Automovil","Ignorado",9999,"Colision"
"4268",3,"Junio","Jueves",20,"Retalhuleu","Rural",99,"Hombre",34,"No Ebrio","Motocicleta","Ignorado",9999,"Colision"
"4269",3,"Junio","Jueves",20,"Retalhuleu","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Ignorado",9999,"Colision"
"4270",5,"Julio","Lunes",20,"Guatemala","Urbano",7,"Hombre",24,"No Ebrio","Bus urbano","Rojo",1990,"Colision"
"4271",5,"Julio","Lunes",20,"Guatemala","Urbano",7,"Hombre",36,"Ebrio","Camioneta","Azul",1991,"Colision"
"4272",5,"Julio","Lunes",20,"Guatemala","Urbano",7,"Hombre",33,"No Ebrio","Taxi","Blanco",2001,"Colision"
"4273",2,"Mayo","Domingo",20,"Guatemala","Rural",99,"Mujer",23,"No Ebrio","Motocicleta","Negro",9999,"Colision"
"4274",2,"Mayo","Domingo",20,"Guatemala","Rural",99,"Ignorado",999,"Ignorado","Automovil","Rojo",9999,"Colision"
"4275",3,"Noviembre","Miercoles",20,"Baja Verapaz","Rural",99,"Hombre",28,"No Ebrio","Camion","Negro",9999,"Colision"
"4276",4,"Septiembre","Sabado",20,"Chiquimula","Rural",99,"Hombre",28,"No Ebrio","Pick-up","Corinto",1994,"Colision"
"4277",4,"Septiembre","Sabado",20,"Chiquimula","Rural",99,"Hombre",28,"No Ebrio","Pick-up","Azul",2006,"Colision"
"4278",4,"Diciembre","Sabado",20,"Chimaltenango","Urbano",99,"Ignorado",999,"Ignorado","Motocicleta","Rojo",2004,"Colision"
"4279",4,"Diciembre","Sabado",20,"Chimaltenango","Urbano",99,"Hombre",20,"Ebrio","Automovil","Gris",9999,"Colision"
"4280",5,"Noviembre","Viernes",20,"Guatemala","Urbano",6,"Hombre",22,"Ignorado","Pick-up","Negro",9999,"Colision"
"4281",5,"Noviembre","Viernes",20,"Guatemala","Urbano",6,"Hombre",27,"Ignorado","Automovil","Verde",9999,"Colision"
"4282",7,"Enero","Jueves",20,"San Marcos","Rural",99,"Hombre",59,"Ebrio","Pick-up","Negro",1982,"Colision"
"4283",7,"Enero","Jueves",20,"San Marcos","Rural",99,"Hombre",999,"No Ebrio","Motocicleta","Blanco",2008,"Colision"
"4284",7,"Junio","Lunes",20,"Suchitepequez","Rural",99,"Hombre",31,"Ebrio","Automovil","Blanco",2000,"Colision"
"4285",7,"Junio","Lunes",20,"Suchitepequez","Rural",99,"Hombre",19,"No Ebrio","Pick-up","Negro",2009,"Colision"
"4286",5,"Agosto","Jueves",20,"Quetzaltenango","Urbano",8,"Hombre",40,"Ignorado","Automovil","Celeste",9999,"Colision"
"4287",5,"Agosto","Jueves",20,"Quetzaltenango","Urbano",8,"Hombre",20,"Ignorado","Motocicleta","Negro",9999,"Colision"
"4288",8,"Enero","Viernes",20,"Jutiapa","Rural",99,"Hombre",20,"No Ebrio","Motocicleta","Azul",9999,"Colision"
"4289",8,"Enero","Viernes",20,"Jutiapa","Rural",99,"Hombre",21,"No Ebrio","Automovil","Blanco",9999,"Colision"
"4290",7,"Junio","Lunes",20,"Quiche","Rural",99,"Hombre",33,"No Ebrio","Microbus","Azul",9999,"Colision"
"4291",7,"Junio","Lunes",20,"Quiche","Rural",99,"Hombre",26,"Ebrio","Mototaxi","Rojo",9999,"Colision"
"4292",5,"Septiembre","Domingo",20,"Huehuetenango","Urbano",3,"Hombre",26,"Ebrio","Automovil","Verde",1994,"Colision"
"4293",5,"Septiembre","Domingo",20,"Huehuetenango","Urbano",3,"Hombre",24,"No Ebrio","Motocicleta","Rojo",2004,"Colision"
"4294",11,"Febrero","Jueves",20,"Jutiapa","Rural",99,"Ignorado",999,"Ignorado","Cabezal","Blanco",9999,"Colision"
"4295",5,"Diciembre","Domingo",20,"El Progreso","Rural",99,"Hombre",18,"Ebrio","Motocicleta","Ignorado",9999,"Colision"
"4296",9,"Enero","Sabado",20,"El Progreso","Rural",99,"Ignorado",999,"Ignorado","Camion","Ignorado",9999,"Colision"
"4297",7,"Julio","Miercoles",20,"Suchitepequez","Rural",99,"Hombre",39,"Ebrio","Motocicleta","Rojo",2004,"Colision"
"4298",7,"Julio","Miercoles",20,"Suchitepequez","Rural",99,"Hombre",30,"No Ebrio","Motocicleta","Rojo",9999,"Colision"
"4299",6,"Septiembre","Lunes",20,"San Marcos","Rural",99,"Hombre",26,"Ebrio","Automovil","Corinto",1993,"Colision"
"4300",6,"Septiembre","Lunes",20,"San Marcos","Rural",99,"Hombre",16,"No Ebrio","Automovil","Gris",1998,"Colision"
"4301",6,"Noviembre","Sabado",20,"Guatemala","Urbano",5,"Hombre",55,"Ignorado","Camion","Blanco",9999,"Colision"
"4302",6,"Noviembre","Sabado",20,"Guatemala","Urbano",5,"Hombre",23,"Ignorado","Pick-up","Negro",9999,"Colision"
"4303",12,"Febrero","Viernes",20,"Escuintla","Urbano",99,"Mujer",21,"Ignorado","Motocicleta","Negro",9999,"Colision"
"4304",12,"Febrero","Viernes",20,"Escuintla","Urbano",99,"Hombre",23,"Ignorado","Automovil","Rojo",9999,"Colision"
"4305",8,"Junio","Martes",20,"Chimaltenango","Rural",99,"Hombre",26,"No Ebrio","Automovil","Beige",2007,"Colision"
"4306",8,"Junio","Martes",20,"Chimaltenango","Rural",99,"Hombre",29,"No Ebrio","Pick-up","Negro",9999,"Colision"
"4307",7,"Diciembre","Martes",20,"Solola","Rural",99,"Hombre",25,"Ignorado","Pick-up","Azul",1987,"Colision"
"4308",7,"Diciembre","Martes",20,"Solola","Rural",99,"Ignorado",999,"Ignorado","Camion","Rojo",1988,"Colision"
"4309",7,"Diciembre","Martes",20,"Solola","Rural",99,"Hombre",22,"Ignorado","Pick-up","Azul",9999,"Colision"
"4310",6,"Agosto","Viernes",20,"Peten","Rural",99,"Ignorado",999,"Ignorado","Ignorado","Ignorado",9999,"Colision"
"4311",6,"Agosto","Viernes",20,"Peten","Rural",99,"Mujer",18,"No Ebrio","Motocicleta","Ignorado",9999,"Colision"
"4312",8,"Septiembre","Miercoles",20,"Escuintla","Rural",99,"Ignorado",999,"Ignorado","Cabezal","Blanco",9999,"Colision"
"4313",8,"Septiembre","Miercoles",20,"Escuintla","Rural",99,"Hombre",41,"No Ebrio","Bus extraurbano","Rojo",9999,"Colision"
"4314",8,"Octubre","Viernes",20,"Chimaltenango","Rural",99,"Hombre",36,"Ignorado","Camion","Verde",2007,"Colision"
"4315",8,"Octubre","Viernes",20,"Chimaltenango","Rural",99,"Hombre",65,"Ebrio","Automovil","Verde",9999,"Colision"
"4316",8,"Marzo","Lunes",20,"Peten","Rural",99,"Ignorado",999,"Ignorado","Microbus","Ignorado",9999,"Colision"
"4317",8,"Marzo","Lunes",20,"Peten","Rural",99,"Ignorado",999,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
"4318",9,"Julio","Viernes",20,"San Marcos","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Corinto",1975,"Colision"
"4319",9,"Julio","Viernes",20,"San Marcos","Rural",99,"Hombre",42,"Ebrio","Pick-up","Blanco",1989,"Colision"
"4320",9,"Octubre","Sabado",20,"Totonicapan","Rural",99,"Hombre",23,"No Ebrio","Automovil","Azul",1986,"Colision"
"4321",9,"Octubre","Sabado",20,"Totonicapan","Rural",99,"Hombre",30,"Ebrio","Automovil","Gris",1997,"Colision"
"4322",9,"Marzo","Martes",20,"Escuintla","Rural",99,"Hombre",34,"Ebrio","Automovil","Blanco",9999,"Colision"
"4323",9,"Marzo","Martes",20,"Escuintla","Rural",99,"Hombre",39,"Ebrio","Cabezal","Blanco",9999,"Colision"
"4324",9,"Septiembre","Jueves",20,"Guatemala","Urbano",7,"Mujer",36,"No Ebrio","Automovil","Verde",1999,"Colision"
"4325",9,"Septiembre","Jueves",20,"Guatemala","Urbano",7,"Hombre",16,"Ignorado","Motocicleta","Corinto",9999,"Colision"
"4326",9,"Octubre","Sabado",20,"San Marcos","Rural",99,"Hombre",25,"No Ebrio","Microbus","Azul",9999,"Colision"
"4327",9,"Octubre","Sabado",20,"San Marcos","Rural",99,"Ignorado",999,"Ignorado","Camion","Corinto",9999,"Colision"
"4328",10,"Marzo","Miercoles",20,"Guatemala","Urbano",5,"Mujer",34,"Ignorado","Automovil","Ignorado",1999,"Colision"
"4329",10,"Marzo","Miercoles",20,"Guatemala","Urbano",5,"Hombre",20,"Ignorado","Ignorado","Ignorado",9999,"Colision"
"4330",12,"Junio","Sabado",20,"Retalhuleu","Rural",99,"Ignorado",999,"Ignorado","Camion","Ignorado",9999,"Colision"
"4331",12,"Junio","Sabado",20,"Peten","Rural",99,"Hombre",26,"No Ebrio","Motocicleta","Gris",9999,"Colision"
"4332",12,"Junio","Sabado",20,"Peten","Rural",99,"Hombre",26,"No Ebrio","Pick-up","Gris",9999,"Colision"
"4333",11,"Octubre","Lunes",20,"Santa Rosa","Rural",99,"Hombre",34,"Ebrio","Pick-up","Negro",1996,"Colision"
"4334",11,"Octubre","Lunes",20,"Santa Rosa","Rural",99,"Ignorado",999,"Ignorado","Ignorado","Ignorado",9999,"Colision"
"4335",11,"Julio","Domingo",20,"Guatemala","Urbano",18,"Hombre",36,"Ebrio","Pick-up","Azul",1985,"Colision"
"4336",11,"Julio","Domingo",20,"Guatemala","Urbano",18,"Hombre",61,"No Ebrio","Automovil","Gris",1992,"Colision"
"4337",8,"Agosto","Domingo",20,"San Marcos","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Azul",9999,"Colision"
"4338",8,"Agosto","Domingo",20,"San Marcos","Rural",99,"Hombre",39,"No Ebrio","Pick-up","Blanco",9999,"Colision"
"4339",15,"Enero","Viernes",20,"Alta Verapaz","Rural",99,"Hombre",60,"No Ebrio","Pick-up","Verde",1999,"Colision"
"4340",15,"Enero","Viernes",20,"Alta Verapaz","Rural",99,"Hombre",49,"Ebrio","Camioneta","Negro",2000,"Colision"
"4341",11,"Julio","Domingo",20,"Guatemala","Rural",99,"Mujer",24,"No Ebrio","Automovil","Blanco",1993,"Colision"
"4342",11,"Julio","Domingo",20,"Guatemala","Rural",99,"Ignorado",999,"Ignorado","Automovil","Gris",9999,"Colision"
"4343",11,"Septiembre","Sabado",20,"Escuintla","Rural",99,"Hombre",22,"No Ebrio","Camion","Blanco",9999,"Colision"
"4344",11,"Septiembre","Sabado",20,"Escuintla","Rural",99,"Hombre",61,"No Ebrio","Automovil","Negro",9999,"Colision"
"4345",13,"Noviembre","Sabado",20,"Jutiapa","Rural",99,"Ignorado",999,"Ignorado","Bus extraurbano","Beige",9999,"Colision"
"4346",13,"Noviembre","Sabado",20,"Jutiapa","Rural",99,"Hombre",21,"No Ebrio","Automovil","Gris",9999,"Colision"
"4347",13,"Noviembre","Sabado",20,"Jutiapa","Rural",99,"Hombre",16,"Ebrio","Motocicleta","Ignorado",9999,"Colision"
"4348",11,"Diciembre","Sabado",20,"Jutiapa","Urbano",1,"Hombre",34,"Ebrio","Automovil","Blanco",9999,"Colision"
"4349",11,"Diciembre","Sabado",20,"Jutiapa","Urbano",1,"Hombre",999,"No Ebrio","Pick-up","Negro",9999,"Colision"
"4350",16,"Enero","Sabado",20,"Escuintla","Rural",99,"Hombre",22,"No Ebrio","Cabezal","Blanco",1998,"Colision"
"4351",16,"Enero","Sabado",20,"Escuintla","Rural",99,"Hombre",30,"No Ebrio","Automovil","Ignorado",9999,"Colision"
"4352",13,"Septiembre","Lunes",20,"Guatemala","Urbano",9,"Hombre",66,"Ignorado","Pick-up","Corinto",1987,"Colision"
"4353",13,"Septiembre","Lunes",20,"Guatemala","Urbano",9,"Hombre",37,"Ignorado","Bus extraurbano","Rojo",9999,"Colision"
"4354",16,"Febrero","Martes",20,"Suchitepequez","Urbano",1,"Mujer",48,"Ignorado","Automovil","Gris",2007,"Colision"
"4355",16,"Febrero","Martes",20,"Suchitepequez","Urbano",1,"Ignorado",999,"Ignorado","Mototaxi","Rojo",2009,"Colision"
"4356",7,"Abril","Miercoles",20,"Guatemala","Urbano",11,"Hombre",68,"No Ebrio","Camioneta","Gris",2003,"Colision"
"4357",7,"Abril","Miercoles",20,"Guatemala","Urbano",11,"Hombre",19,"Ignorado","Motocicleta","Rojo",9999,"Colision"
"4358",13,"Noviembre","Sabado",20,"Peten","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Ignorado",9999,"Colision"
"4359",16,"Enero","Sabado",20,"Peten","Rural",99,"Ignorado",999,"Ignorado","Automovil","Gris",9999,"Colision"
"4360",12,"Marzo","Viernes",20,"Sacatepequez","Rural",99,"Ignorado",999,"Ignorado","Ignorado","Ignorado",9999,"Colision"
"4361",13,"Septiembre","Lunes",20,"Guatemala","Urbano",10,"Hombre",999,"Ebrio","Automovil","Beige",1994,"Colision"
"4362",13,"Septiembre","Lunes",20,"Guatemala","Urbano",10,"Hombre",18,"Ebrio","Automovil","Ignorado",2009,"Colision"
"4363",14,"Octubre","Jueves",20,"Peten","Urbano",99,"Mujer",21,"Ignorado","Motocicleta","Amarillo",9999,"Colision"
"4364",14,"Octubre","Jueves",20,"Peten","Urbano",99,"Ignorado",999,"Ignorado","Automovil","Verde",9999,"Colision"
